rowNum,Property_Unique_Number,Version_Number,Address,Price,Bed_Rooms,Property_Type,Property_Url,Agent_Name,Property_Status,Status_Date,Featured,Run_Date,Location
4276,137224664,2,"Riverside Close, Wallington, Surrey",525000,3,Terraced,https://www.rightmove.co.uk/properties/137224664#/?channel=RES_BUY,"Cubitt & West, Wallington",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
13,137224748,1,"Chestnut Drive, Pinner, HA5",800000,5,Semi-Detached,https://www.rightmove.co.uk/properties/137224748#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-07-11,,2023-10-19,"Pinner, Middlesex"
14,137224748,2,"Chestnut Drive, Pinner, HA5",800000,5,Semi-Detached,https://www.rightmove.co.uk/properties/137224748#/?channel=RES_BUY,"Robsons, Pinner",UNDER OFFER,2023-10-19,,2023-10-19,"Pinner, Middlesex"
2981,137225243,1,"Tonfield Road, Sutton",750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/137225243#/?channel=RES_BUY,"Drury & Cole, Morden",Initial entry,2023-07-12,,2023-10-21,"Sutton, Surrey"
2982,137225243,2,"Tonfield Road, Sutton",750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/137225243#/?channel=RES_BUY,"Drury & Cole, Morden",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
2406,137228297,1,"Glebe Road, Cheam, Sutton, SM2",1375000,4,Detached,https://www.rightmove.co.uk/properties/137228297#/?channel=RES_BUY,"Winkworth, Cheam",Initial entry,2023-07-12,,2023-10-21,"Sutton, Surrey"
2407,137228297,2,"Glebe Road, Cheam, Sutton, SM2",1300000,4,Detached,https://www.rightmove.co.uk/properties/137228297#/?channel=RES_BUY,"Winkworth, Cheam",Reduced,2023-08-15,,2023-10-21,"Sutton, Surrey"
2408,137228297,3,"Glebe Road, Cheam, Sutton, SM2",1250000,4,Detached,https://www.rightmove.co.uk/properties/137228297#/?channel=RES_BUY,"Winkworth, Cheam",Reduced,2023-09-25,,2023-10-21,"Sutton, Surrey"
2409,137228297,4,"Glebe Road, Cheam, Sutton, SM2",1175000,4,Detached,https://www.rightmove.co.uk/properties/137228297#/?channel=RES_BUY,"Winkworth, Cheam",Reduced,2023-10-13,,2023-10-21,"Sutton, Surrey"
2973,137233679,1,"Buff Avenue, Banstead",765000,4,End of Terrace,https://www.rightmove.co.uk/properties/137233679#/?channel=RES_BUY,"Williams Harlow, Banstead",Initial entry,2023-07-12,,2023-10-21,"Sutton, Surrey"
2974,137233679,2,"Buff Avenue, Banstead",750000,4,End of Terrace,https://www.rightmove.co.uk/properties/137233679#/?channel=RES_BUY,"Williams Harlow, Banstead",Reduced,2023-08-06,,2023-10-21,"Sutton, Surrey"
2444,137234543,1,"The Wood End, Wallington",1100000,3,Detached,https://www.rightmove.co.uk/properties/137234543#/?channel=RES_BUY,"Cromwells Estate Agents, Carshalton Beeches",Initial entry,2023-07-12,,2023-10-21,"Sutton, Surrey"
1158,137238020,1,"The Ridgeway, HA2",850000,4,Semi-Detached,https://www.rightmove.co.uk/properties/137238020#/?channel=RES_BUY,"Brendons Estate Agents, Ealing",Initial entry,2023-07-12,,2023-10-21,"Pinner, Middlesex"
1159,137238020,2,"The Ridgeway, HA2",800000,4,Semi-Detached,https://www.rightmove.co.uk/properties/137238020#/?channel=RES_BUY,"Brendons Estate Agents, Ealing",Reduced,2023-08-04,,2023-10-21,"Pinner, Middlesex"
1160,137238020,3,"The Ridgeway, HA2",800000,4,Semi-Detached,https://www.rightmove.co.uk/properties/137238020#/?channel=RES_BUY,"Brendons Estate Agents, Ealing",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
852,137238326,1,"Highfield Road, Northwood, Middlesex",1225000,5,Detached,https://www.rightmove.co.uk/properties/137238326#/?channel=RES_BUY,"Gibbs Gillespie, Northwood Sales",Initial entry,2023-07-12,,2023-10-21,"Pinner, Middlesex"
853,137238326,2,"Highfield Road, Northwood, Middlesex",1225000,5,Detached,https://www.rightmove.co.uk/properties/137238326#/?channel=RES_BUY,"Gibbs Gillespie, Northwood Sales",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
2984,137239211,1,"Rutherwyke Close, Epsom, KT17",750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/137239211#/?channel=RES_BUY,"Kaybridge Residential, Stoneleigh",Initial entry,2023-07-12,,2023-10-21,"Sutton, Surrey"
2985,137239211,2,"Rutherwyke Close, Epsom, KT17",750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/137239211#/?channel=RES_BUY,"Kaybridge Residential, Stoneleigh",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
3003,137250092,1,"Grasmere Avenue, London, SW19",775000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137250092#/?channel=RES_BUY,"Goodfellows, Morden",Initial entry,2023-07-12,,2023-10-21,"Sutton, Surrey"
3004,137250092,2,"Grasmere Avenue, London, SW19",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137250092#/?channel=RES_BUY,"Goodfellows, Morden",Reduced,2023-07-31,,2023-10-21,"Sutton, Surrey"
3005,137250092,3,"Grasmere Avenue, London, SW19",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137250092#/?channel=RES_BUY,"Goodfellows, Morden",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
720,137250431,1,"Pinner Road, Pinner, HA5",525000,3,End of Terrace,https://www.rightmove.co.uk/properties/137250431#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-07-12,,2023-10-19,"Pinner, Middlesex"
721,137250431,2,"Pinner Road, Pinner, HA5",525000,3,End of Terrace,https://www.rightmove.co.uk/properties/137250431#/?channel=RES_BUY,"Robsons, Pinner",UNDER OFFER,2023-10-19,,2023-10-19,"Pinner, Middlesex"
193,137258402,1,"Kingsley Road, Pinner, HA5",699950,3,End of Terrace,https://www.rightmove.co.uk/properties/137258402#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Initial entry,2023-07-12,,2023-10-19,"Pinner, Middlesex"
91,137282258,1,"Middleton Drive, Pinner",775000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137282258#/?channel=RES_BUY,"Andrew Pearce, Pinner",Initial entry,2023-07-18,,2023-10-19,"Pinner, Middlesex"
92,137282258,2,"Middleton Drive, Pinner",775000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137282258#/?channel=RES_BUY,"Andrew Pearce, Pinner",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
4292,137285804,1,"Hillside Close, Banstead, Surrey, SM7",525000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137285804#/?channel=RES_BUY,"Winkworth, Banstead",Initial entry,2023-07-13,,2023-10-21,"Sutton, Surrey"
4293,137285804,2,"Hillside Close, Banstead, Surrey, SM7",525000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137285804#/?channel=RES_BUY,"Winkworth, Banstead",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
1337,137294888,1,"Capthorne Avenue, Rayners Lane, Harrow, HA2",750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/137294888#/?channel=RES_BUY,"Sonia Estates, Harrow",Initial entry,2023-07-13,,2023-10-21,"Pinner, Middlesex"
740,137296160,1,"South View Road, Pinner, HA5",2295000,3,Detached,https://www.rightmove.co.uk/properties/137296160#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-07-13,,2023-10-21,"Pinner, Middlesex"
741,137296160,2,"South View Road, Pinner, HA5",1950000,3,Detached,https://www.rightmove.co.uk/properties/137296160#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-09-07,,2023-10-21,"Pinner, Middlesex"
742,137296160,3,"South View Road, Pinner, HA5",1950000,3,Detached,https://www.rightmove.co.uk/properties/137296160#/?channel=RES_BUY,"Robsons, Pinner",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
4399,137296160,3,"South View Road, Pinner, HA5",1995000,3,Detached,https://www.rightmove.co.uk/properties/137296160#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-10-28,,2023-10-30,"Pinner, Middlesex"
2128,137303567,1,Northwood,575000,3,Detached,https://www.rightmove.co.uk/properties/137303567#/?channel=RES_BUY,"Robsons, Northwood - Sales",Initial entry,2023-07-13,,2023-10-21,"Pinner, Middlesex"
2129,137303567,2,Northwood,575000,3,Detached,https://www.rightmove.co.uk/properties/137303567#/?channel=RES_BUY,"Robsons, Northwood - Sales",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
4040,137304035,1,"Eastcroft Road, Ewell",550000,3,Terraced,https://www.rightmove.co.uk/properties/137304035#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",Initial entry,2023-07-13,,2023-10-21,"Sutton, Surrey"
4041,137304035,2,"Eastcroft Road, Ewell",550000,3,Terraced,https://www.rightmove.co.uk/properties/137304035#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
3694,137308772,1,"Garth Close, Morden",600000,4,,https://www.rightmove.co.uk/properties/137308772#/?channel=RES_BUY,"James Chiltern, Croydon",Initial entry,2023-07-13,,2023-10-21,"Sutton, Surrey"
3695,137308772,2,"Garth Close, Morden",600000,4,,https://www.rightmove.co.uk/properties/137308772#/?channel=RES_BUY,"James Chiltern, Croydon",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
334,137310947,1,"Woodhall Avenue, Pinner Village",1450000,4,Detached,https://www.rightmove.co.uk/properties/137310947#/?channel=RES_BUY,"David Charles, Pinner",Initial entry,2023-07-13,,2023-10-19,"Pinner, Middlesex"
335,137310947,2,"Woodhall Avenue, Pinner Village",1450000,4,Detached,https://www.rightmove.co.uk/properties/137310947#/?channel=RES_BUY,"David Charles, Pinner",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
1098,137313578,1,"Whitmore Road, Harrow",875000,4,Semi-Detached,https://www.rightmove.co.uk/properties/137313578#/?channel=RES_BUY,"Allday & Miller, Hayes",Initial entry,2023-07-13,,2023-10-21,"Pinner, Middlesex"
1099,137313578,2,"Whitmore Road, Harrow",850000,4,Semi-Detached,https://www.rightmove.co.uk/properties/137313578#/?channel=RES_BUY,"Allday & Miller, Hayes",Reduced,2023-08-24,,2023-10-21,"Pinner, Middlesex"
1100,137313578,3,"Whitmore Road, Harrow",850000,4,Semi-Detached,https://www.rightmove.co.uk/properties/137313578#/?channel=RES_BUY,"Allday & Miller, Hayes",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
2277,137324927,1,"The Green, Epsom",1850000,6,Detached,https://www.rightmove.co.uk/properties/137324927#/?channel=RES_BUY,"Barnard Marcus, Ewell",Initial entry,2023-07-14,,2023-10-21,"Sutton, Surrey"
2278,137324927,2,"The Green, Epsom",1650000,6,Detached,https://www.rightmove.co.uk/properties/137324927#/?channel=RES_BUY,"Barnard Marcus, Ewell",Reduced,2023-09-14,,2023-10-21,"Sutton, Surrey"
3799,137331362,1,"Milton Close, Sutton",600000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137331362#/?channel=RES_BUY,"Butlers, Sutton",Initial entry,2023-07-14,,2023-10-21,"Sutton, Surrey"
3800,137331362,2,"Milton Close, Sutton",600000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137331362#/?channel=RES_BUY,"Butlers, Sutton",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
1338,137331890,1,"Orchard Close, Ruislip",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137331890#/?channel=RES_BUY,"Coopers, Ruislip",Initial entry,2023-07-14,,2023-10-21,"Pinner, Middlesex"
1339,137331890,2,"Orchard Close, Ruislip",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137331890#/?channel=RES_BUY,"Coopers, Ruislip",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
2347,137332163,1,"Nork Way, Banstead",1350000,4,Detached,https://www.rightmove.co.uk/properties/137332163#/?channel=RES_BUY,"Richard Saunders and Company, Banstead",Initial entry,2023-07-14,,2023-10-21,"Sutton, Surrey"
2348,137332163,2,"Nork Way, Banstead",1300000,4,Detached,https://www.rightmove.co.uk/properties/137332163#/?channel=RES_BUY,"Richard Saunders and Company, Banstead",Reduced,2023-09-19,,2023-10-21,"Sutton, Surrey"
1146,137334260,1,"Abbot Close, Ruislip, HA4",825000,6,Terraced,https://www.rightmove.co.uk/properties/137334260#/?channel=RES_BUY,"Purplebricks, covering Harrow",Initial entry,2023-07-14,,2023-10-21,"Pinner, Middlesex"
1147,137334260,2,"Abbot Close, Ruislip, HA4",800000,6,Terraced,https://www.rightmove.co.uk/properties/137334260#/?channel=RES_BUY,"Purplebricks, covering Harrow",Reduced,2023-09-26,,2023-10-21,"Pinner, Middlesex"
4215,137335685,1,"Oakhill Road, Sutton, SM1",550000,3,Terraced,https://www.rightmove.co.uk/properties/137335685#/?channel=RES_BUY,"Andrews Estate Agents, Sutton",Initial entry,2023-07-14,,2023-10-21,"Sutton, Surrey"
4216,137335685,2,"Oakhill Road, Sutton, SM1",529995,3,Terraced,https://www.rightmove.co.uk/properties/137335685#/?channel=RES_BUY,"Andrews Estate Agents, Sutton",Reduced,2023-10-02,,2023-10-21,"Sutton, Surrey"
4489,137338664,1,"Long Elmes, Harrow, HA3",550000,4,Semi-Detached,https://www.rightmove.co.uk/properties/137338664#/?channel=RES_BUY,"Purplebricks, covering Harrow",Initial entry,2023-07-14,,2023-10-30,"Pinner, Middlesex"
443,137356244,1,"Albury Drive, Pinner",1125000,4,Detached,https://www.rightmove.co.uk/properties/137356244#/?channel=RES_BUY,"David Charles, Pinner",Initial entry,2023-07-15,,2023-10-19,"Pinner, Middlesex"
444,137356244,2,"Albury Drive, Pinner",1100000,4,Detached,https://www.rightmove.co.uk/properties/137356244#/?channel=RES_BUY,"David Charles, Pinner",Reduced,2023-08-10,,2023-10-19,"Pinner, Middlesex"
4487,137359988,1,"Knoll Crescent, Northwood, HA6",550000,3,Terraced,https://www.rightmove.co.uk/properties/137359988#/?channel=RES_BUY,"Coopers, Pinner",Initial entry,2023-07-14,,2023-10-30,"Pinner, Middlesex"
4488,137359988,2,"Knoll Crescent, Northwood, HA6",550000,3,Terraced,https://www.rightmove.co.uk/properties/137359988#/?channel=RES_BUY,"Coopers, Pinner",SOLD STC,2023-10-30,,2023-10-30,"Pinner, Middlesex"
3267,137365634,1,"Carshalton Park Road, Carshalton, Surrey, SM5",675000,3,Detached,https://www.rightmove.co.uk/properties/137365634#/?channel=RES_BUY,"Goodfellows, Carshalton Beeches",Initial entry,2023-07-14,,2023-10-21,"Sutton, Surrey"
3268,137365634,2,"Carshalton Park Road, Carshalton, Surrey, SM5",675000,3,Detached,https://www.rightmove.co.uk/properties/137365634#/?channel=RES_BUY,"Goodfellows, Carshalton Beeches",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
36,137366174,1,"Church Avenue, Pinner, HA5",799950,3,Semi-Detached,https://www.rightmove.co.uk/properties/137366174#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-07-14,,2023-10-19,"Pinner, Middlesex"
37,137366174,2,"Church Avenue, Pinner, HA5",799950,3,Semi-Detached,https://www.rightmove.co.uk/properties/137366174#/?channel=RES_BUY,"Robsons, Pinner",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
2081,137366915,1,"Binyon Crescent, Stanmore, Middlesex",575000,5,Semi-Detached,https://www.rightmove.co.uk/properties/137366915#/?channel=RES_BUY,"Gibbs Gillespie, Stanmore Sales",Initial entry,2023-07-14,,2023-10-21,"Pinner, Middlesex"
4472,137366915,2,"Binyon Crescent, Stanmore, Middlesex",575000,5,Semi-Detached,https://www.rightmove.co.uk/properties/137366915#/?channel=RES_BUY,"Gibbs Gillespie, Stanmore Sales",SOLD STC,2023-10-30,,2023-10-30,"Pinner, Middlesex"
3668,137372225,1,"Inveresk Gardens, Worcester Park, KT4",610000,3,End of Terrace,https://www.rightmove.co.uk/properties/137372225#/?channel=RES_BUY,"Andrews Estate Agents, Worcester Park",Initial entry,2023-07-14,,2023-10-21,"Sutton, Surrey"
1512,137372315,1,"Imperial Drive, North Harrow",734950,3,Semi-Detached,https://www.rightmove.co.uk/properties/137372315#/?channel=RES_BUY,"ElliotLee, Rayners Lane",Initial entry,2023-07-15,,2023-10-21,"Pinner, Middlesex"
1513,137372315,2,"Imperial Drive, North Harrow",700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137372315#/?channel=RES_BUY,"ElliotLee, Rayners Lane",Reduced,2023-08-09,,2023-10-21,"Pinner, Middlesex"
1514,137372315,3,"Imperial Drive, North Harrow",695950,3,Semi-Detached,https://www.rightmove.co.uk/properties/137372315#/?channel=RES_BUY,"ElliotLee, Rayners Lane",Reduced,2023-10-04,,2023-10-21,"Pinner, Middlesex"
2647,137448308,1,"Lynwood Drive, Worcester Park, Surrey, KT4",875000,5,Semi-Detached,https://www.rightmove.co.uk/properties/137448308#/?channel=RES_BUY,"Connor Prince, Worcester Park",Initial entry,2023-07-17,,2023-10-21,"Sutton, Surrey"
878,137449073,1,"Hindes Road, Harrow",1150000,6,Semi-Detached,https://www.rightmove.co.uk/properties/137449073#/?channel=RES_BUY,"Wilson Hawkins, Harrow on the Hill",Initial entry,2023-07-17,,2023-10-21,"Pinner, Middlesex"
879,137449073,2,"Hindes Road, Harrow",1150000,6,Semi-Detached,https://www.rightmove.co.uk/properties/137449073#/?channel=RES_BUY,"Wilson Hawkins, Harrow on the Hill",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
1991,137451074,1,"Eastcote Lane, Harrow, HA2",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137451074#/?channel=RES_BUY,"Christopher Edwards, Rayners Lane, Pinner",Initial entry,2023-07-17,,2023-10-21,"Pinner, Middlesex"
1992,137451074,2,"Eastcote Lane, Harrow, HA2",599950,3,Semi-Detached,https://www.rightmove.co.uk/properties/137451074#/?channel=RES_BUY,"Christopher Edwards, Rayners Lane, Pinner",Reduced,2023-08-23,,2023-10-21,"Pinner, Middlesex"
1891,137455598,1,"Orchard Close, Ruislip",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137455598#/?channel=RES_BUY,"Coopers, Ruislip",Initial entry,2023-07-17,,2023-10-21,"Pinner, Middlesex"
1892,137455598,2,"Orchard Close, Ruislip",610000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137455598#/?channel=RES_BUY,"Coopers, Ruislip",Reduced,2023-08-31,,2023-10-21,"Pinner, Middlesex"
2253,137457080,1,"Sandy Lane, Cheam, Sutton, SM2",2000000,5,Detached,https://www.rightmove.co.uk/properties/137457080#/?channel=RES_BUY,"Fine & Country, Cheam",Initial entry,2023-07-17,,2023-10-21,"Sutton, Surrey"
2254,137457080,2,"Sandy Lane, Cheam, Sutton, SM2",2000000,5,Detached,https://www.rightmove.co.uk/properties/137457080#/?channel=RES_BUY,"Fine & Country, Cheam",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
2591,137457191,1,"The Gallop, Sutton, SM2",950000,4,Detached,https://www.rightmove.co.uk/properties/137457191#/?channel=RES_BUY,"Burn & Warne, Sutton",Initial entry,2023-07-17,,2023-10-21,"Sutton, Surrey"
2592,137457191,2,"The Gallop, Sutton, SM2",925000,4,Detached,https://www.rightmove.co.uk/properties/137457191#/?channel=RES_BUY,"Burn & Warne, Sutton",Reduced,2023-09-19,,2023-10-21,"Sutton, Surrey"
2593,137457191,3,"The Gallop, Sutton, SM2",900000,4,Detached,https://www.rightmove.co.uk/properties/137457191#/?channel=RES_BUY,"Burn & Warne, Sutton",Reduced,2023-09-26,,2023-10-21,"Sutton, Surrey"
2594,137457191,4,"The Gallop, Sutton, SM2",900000,4,Detached,https://www.rightmove.co.uk/properties/137457191#/?channel=RES_BUY,"Burn & Warne, Sutton",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
2173,137459186,1,"Brookshill Avenue, Harrow, Middlesex",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137459186#/?channel=RES_BUY,"Gibbs Gillespie, Stanmore Sales",Initial entry,2023-07-17,,2023-10-21,"Pinner, Middlesex"
2174,137459186,2,"Brookshill Avenue, Harrow, Middlesex",600000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137459186#/?channel=RES_BUY,"Gibbs Gillespie, Stanmore Sales",Reduced,2023-08-09,,2023-10-21,"Pinner, Middlesex"
2175,137459186,3,"Brookshill Avenue, Harrow, Middlesex",570000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137459186#/?channel=RES_BUY,"Gibbs Gillespie, Stanmore Sales",Reduced,2023-09-20,,2023-10-21,"Pinner, Middlesex"
4475,137459186,4,"Brookshill Avenue, Harrow, Middlesex",570000,3,Semi-Detached,https://www.rightmove.co.uk/properties/137459186#/?channel=RES_BUY,"Gibbs Gillespie, Stanmore Sales",SOLD STC,2023-10-30,,2023-10-30,"Pinner, Middlesex"
3616,137467532,1,"Blakehall Road, Carshalton, Surrey, SM5",660000,3,End of Terrace,https://www.rightmove.co.uk/properties/137467532#/?channel=RES_BUY,"Goodfellows, Carshalton Beeches",Initial entry,2023-07-17,,2023-10-21,"Sutton, Surrey"
3617,137467532,2,"Blakehall Road, Carshalton, Surrey, SM5",625000,3,End of Terrace,https://www.rightmove.co.uk/properties/137467532#/?channel=RES_BUY,"Goodfellows, Carshalton Beeches",Reduced,2023-08-11,,2023-10-21,"Sutton, Surrey"
3618,137467532,3,"Blakehall Road, Carshalton, Surrey, SM5",625000,3,End of Terrace,https://www.rightmove.co.uk/properties/137467532#/?channel=RES_BUY,"Goodfellows, Carshalton Beeches",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
4315,137471348,1,"Roseacre Close, Sutton, SM1",510000,3,End of Terrace,https://www.rightmove.co.uk/properties/137471348#/?channel=RES_BUY,"Andrews Estate Agents, Sutton",Initial entry,2023-07-17,,2023-10-21,"Sutton, Surrey"
