Property_Unique_Number,Version_Number,Address,Price,Bed_Rooms,Property_Type,Property_Url,Agent_Name,Property_Status,Status_Date,Featured,Run_Date,Location
127360310,1,"Grosvenor Avenue, Carshalton",950000,4,Detached,https://www.rightmove.co.uk/properties/127360310#/?channel=RES_BUY,"Paul Graham, Carshalton",Initial entry,2022-09-28,,2023-10-21,"Sutton, Surrey"
127360310,2,"Grosvenor Avenue, Carshalton",920000,4,Detached,https://www.rightmove.co.uk/properties/127360310#/?channel=RES_BUY,"Paul Graham, Carshalton",Reduced,2022-10-10,,2023-10-21,"Sutton, Surrey"
127360310,3,"Grosvenor Avenue, Carshalton",899995,4,Detached,https://www.rightmove.co.uk/properties/127360310#/?channel=RES_BUY,"Paul Graham, Carshalton",Reduced,2022-11-09,,2023-10-21,"Sutton, Surrey"
127360310,4,"Grosvenor Avenue, Carshalton",879950,4,Detached,https://www.rightmove.co.uk/properties/127360310#/?channel=RES_BUY,"Paul Graham, Carshalton",Reduced,2023-01-17,,2023-10-21,"Sutton, Surrey"
127360310,5,"Grosvenor Avenue, Carshalton",850000,4,Detached,https://www.rightmove.co.uk/properties/127360310#/?channel=RES_BUY,"Paul Graham, Carshalton",Reduced,2023-03-27,,2023-10-21,"Sutton, Surrey"
127360310,6,"Grosvenor Avenue, Carshalton",850000,4,Detached,https://www.rightmove.co.uk/properties/127360310#/?channel=RES_BUY,"Paul Graham, Carshalton",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
127368740,1,"Coombe Drive, Ruislip",689950,3,Semi-Detached,https://www.rightmove.co.uk/properties/127368740#/?channel=RES_BUY,"Coopers, Ruislip Manor",Initial entry,2022-09-23,,2023-10-21,"Pinner, Middlesex"
127368740,2,"Coombe Drive, Ruislip",669950,3,Semi-Detached,https://www.rightmove.co.uk/properties/127368740#/?channel=RES_BUY,"Coopers, Ruislip Manor",Reduced,2022-10-13,,2023-10-21,"Pinner, Middlesex"
127368740,3,"Coombe Drive, Ruislip",649950,3,Semi-Detached,https://www.rightmove.co.uk/properties/127368740#/?channel=RES_BUY,"Coopers, Ruislip Manor",Reduced,2023-05-18,,2023-10-21,"Pinner, Middlesex"
127368740,4,"Coombe Drive, Ruislip",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/127368740#/?channel=RES_BUY,"Coopers, Ruislip Manor",Reduced,2023-06-27,,2023-10-21,"Pinner, Middlesex"
127368740,5,"Coombe Drive, Ruislip",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/127368740#/?channel=RES_BUY,"Coopers, Ruislip Manor",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
127433756,1,"Marsh Road, Pinner, HA5",765000,3,Semi-Detached,https://www.rightmove.co.uk/properties/127433756#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2022-09-26,,2023-10-19,"Pinner, Middlesex"
127433756,2,"Marsh Road, Pinner, HA5",725000,3,Semi-Detached,https://www.rightmove.co.uk/properties/127433756#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-01-03,,2023-10-19,"Pinner, Middlesex"
127437086,1,"Park Avenue, Ruislip, Middlesex, HA4",1300000,5,Detached,https://www.rightmove.co.uk/properties/127437086#/?channel=RES_BUY,"Bradley & Co Estates Limited, Middlesex",Initial entry,2022-09-30,,2023-10-21,"Pinner, Middlesex"
127437086,2,"Park Avenue, Ruislip, Middlesex, HA4",1299950,5,Detached,https://www.rightmove.co.uk/properties/127437086#/?channel=RES_BUY,"Bradley & Co Estates Limited, Middlesex",Reduced,2022-10-04,,2023-10-21,"Pinner, Middlesex"
127437086,3,"Park Avenue, Ruislip, Middlesex, HA4",1250000,5,Detached,https://www.rightmove.co.uk/properties/127437086#/?channel=RES_BUY,"Bradley & Co Estates Limited, Middlesex",Reduced,2023-01-06,,2023-10-21,"Pinner, Middlesex"
127437086,4,"Park Avenue, Ruislip, Middlesex, HA4",1250000,5,Detached,https://www.rightmove.co.uk/properties/127437086#/?channel=RES_BUY,"Bradley & Co Estates Limited, Middlesex",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
127444811,1,"Highbanks Road, Pinner",975000,4,Detached,https://www.rightmove.co.uk/properties/127444811#/?channel=RES_BUY,"Andrew Pearce, Pinner",Initial entry,2022-09-30,,2023-10-19,"Pinner, Middlesex"
127452851,1,"Evelyn Avenue, Ruislip",1200000,4,Detached,https://www.rightmove.co.uk/properties/127452851#/?channel=RES_BUY,"Coopers, Ruislip",Initial entry,2022-09-27,,2023-10-21,"Pinner, Middlesex"
127452851,2,"Evelyn Avenue, Ruislip",1100000,4,Detached,https://www.rightmove.co.uk/properties/127452851#/?channel=RES_BUY,"Coopers, Ruislip",Reduced,2022-10-31,,2023-10-21,"Pinner, Middlesex"
127452851,3,"Evelyn Avenue, Ruislip",1100000,4,Detached,https://www.rightmove.co.uk/properties/127452851#/?channel=RES_BUY,"Coopers, Ruislip",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
127462166,1,"Grimsdyke Road, Hatch End, Middlesex, HA5",700000,3,Detached,https://www.rightmove.co.uk/properties/127462166#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Initial entry,2022-09-27,,2023-10-19,"Pinner, Middlesex"
127462166,2,"Grimsdyke Road, Hatch End, Middlesex, HA5",675000,3,Detached,https://www.rightmove.co.uk/properties/127462166#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Reduced,2022-12-23,,2023-10-19,"Pinner, Middlesex"
127462166,3,"Grimsdyke Road, Hatch End, Middlesex, HA5",650000,3,Detached,https://www.rightmove.co.uk/properties/127462166#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Reduced,2023-09-07,,2023-10-19,"Pinner, Middlesex"
127539086,1,"Copperfield Way, Pinner, HA5",675000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Initial entry,2022-09-29,,2023-10-19,"Pinner, Middlesex"
127539086,2,"Copperfield Way, Pinner, HA5",650000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2022-10-12,,2023-10-19,"Pinner, Middlesex"
127539086,3,"Copperfield Way, Pinner, HA5",675000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2022-10-15,,2023-10-19,"Pinner, Middlesex"
127539086,4,"Copperfield Way, Pinner, HA5",650000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2022-10-15,,2023-10-19,"Pinner, Middlesex"
127539086,5,"Copperfield Way, Pinner, HA5",675000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2022-10-15,,2023-10-19,"Pinner, Middlesex"
127539086,6,"Copperfield Way, Pinner, HA5",650000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2022-10-15,,2023-10-19,"Pinner, Middlesex"
127539086,7,"Copperfield Way, Pinner, HA5",675000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2022-10-24,,2023-10-19,"Pinner, Middlesex"
127539086,8,"Copperfield Way, Pinner, HA5",650000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2023-03-09,,2023-10-19,"Pinner, Middlesex"
127539086,9,"Copperfield Way, Pinner, HA5",625000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2023-06-12,,2023-10-19,"Pinner, Middlesex"
127539086,10,"Copperfield Way, Pinner, HA5",625000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
127566971,1,"Mulgrave Road, Cheam, Sutton, SM2",875000,4,Semi-Detached,https://www.rightmove.co.uk/properties/127566971#/?channel=RES_BUY,"Winkworth, Cheam",Initial entry,2022-09-29,,2023-10-21,"Sutton, Surrey"
127566971,2,"Mulgrave Road, Cheam, Sutton, SM2",850000,4,Semi-Detached,https://www.rightmove.co.uk/properties/127566971#/?channel=RES_BUY,"Winkworth, Cheam",Reduced,2022-11-08,,2023-10-21,"Sutton, Surrey"
127566971,3,"Mulgrave Road, Cheam, Sutton, SM2",825000,4,Semi-Detached,https://www.rightmove.co.uk/properties/127566971#/?channel=RES_BUY,"Winkworth, Cheam",Reduced,2023-02-01,,2023-10-21,"Sutton, Surrey"
127566971,4,"Mulgrave Road, Cheam, Sutton, SM2",800000,4,Semi-Detached,https://www.rightmove.co.uk/properties/127566971#/?channel=RES_BUY,"Winkworth, Cheam",Reduced,2023-06-27,,2023-10-21,"Sutton, Surrey"
127566971,5,"Mulgrave Road, Cheam, Sutton, SM2",775000,4,Semi-Detached,https://www.rightmove.co.uk/properties/127566971#/?channel=RES_BUY,"Winkworth, Cheam",Reduced,2023-08-08,,2023-10-21,"Sutton, Surrey"
127566971,6,"Mulgrave Road, Cheam, Sutton, SM2",750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/127566971#/?channel=RES_BUY,"Winkworth, Cheam",Reduced,2023-10-03,,2023-10-21,"Sutton, Surrey"
127594217,1,"Grimsdyke Road, Pinner, HA5",875000,3,Detached,https://www.rightmove.co.uk/properties/127594217#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2022-09-30,,2023-10-19,"Pinner, Middlesex"
127594217,2,"Grimsdyke Road, Pinner, HA5",825000,3,Detached,https://www.rightmove.co.uk/properties/127594217#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2022-10-26,,2023-10-19,"Pinner, Middlesex"
127594217,3,"Grimsdyke Road, Pinner, HA5",799950,3,Detached,https://www.rightmove.co.uk/properties/127594217#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-01-13,,2023-10-19,"Pinner, Middlesex"
127594217,4,"Grimsdyke Road, Pinner, HA5",765000,3,Detached,https://www.rightmove.co.uk/properties/127594217#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-03-14,,2023-10-19,"Pinner, Middlesex"
127594217,5,"Grimsdyke Road, Pinner, HA5",765000,3,Detached,https://www.rightmove.co.uk/properties/127594217#/?channel=RES_BUY,"Robsons, Pinner",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
127736333,1,"Paines Lane, Pinner Village, HA5",1525000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2022-10-05,,2023-10-19,"Pinner, Middlesex"
127736333,2,"Paines Lane, Pinner Village, HA5",1485000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2022-10-18,,2023-10-19,"Pinner, Middlesex"
127736333,3,"Paines Lane, Pinner Village, HA5",1400000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-01-27,,2023-10-19,"Pinner, Middlesex"
127736333,4,"Paines Lane, Pinner Village, HA5",1485000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-01-27,,2023-10-19,"Pinner, Middlesex"
127736333,5,"Paines Lane, Pinner Village, HA5",1400000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-01-27,,2023-10-19,"Pinner, Middlesex"
127736333,6,"Paines Lane, Pinner Village, HA5",1485000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-01-27,,2023-10-19,"Pinner, Middlesex"
127736333,7,"Paines Lane, Pinner Village, HA5",1400000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-02-08,,2023-10-19,"Pinner, Middlesex"
127736333,8,"Paines Lane, Pinner Village, HA5",1485000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-02-22,,2023-10-19,"Pinner, Middlesex"
127736333,9,"Paines Lane, Pinner Village, HA5",1485000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
127821878,1,"Glenthorpe Road, Morden, London",795000,4,Terraced,https://www.rightmove.co.uk/properties/127821878#/?channel=RES_BUY,"Brinkley's Estate Agents, Wimbledon Park and Southfields",Initial entry,2022-10-07,,2023-10-21,"Sutton, Surrey"
127821878,2,"Glenthorpe Road, Morden, London",759950,4,Terraced,https://www.rightmove.co.uk/properties/127821878#/?channel=RES_BUY,"Brinkley's Estate Agents, Wimbledon Park and Southfields",Reduced,2022-11-18,,2023-10-21,"Sutton, Surrey"
127821878,3,"Glenthorpe Road, Morden, London",745000,4,Terraced,https://www.rightmove.co.uk/properties/127821878#/?channel=RES_BUY,"Brinkley's Estate Agents, Wimbledon Park and Southfields",Reduced,2023-01-23,,2023-10-21,"Sutton, Surrey"
127853177,1,"Meredith Close, Pinner, HA5",925000,4,Detached,https://www.rightmove.co.uk/properties/127853177#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Initial entry,2022-10-07,,2023-10-19,"Pinner, Middlesex"
127853177,2,"Meredith Close, Pinner, HA5",850000,4,Detached,https://www.rightmove.co.uk/properties/127853177#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Reduced,2023-07-12,,2023-10-19,"Pinner, Middlesex"
127853177,3,"Meredith Close, Pinner, HA5",850000,4,Detached,https://www.rightmove.co.uk/properties/127853177#/?channel=RES_BUY,"Rawlinson Gold, Pinner",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
127857476,1,"Reginald Road, Northwood",1000000,3,Detached,https://www.rightmove.co.uk/properties/127857476#/?channel=RES_BUY,"Robsons, Northwood - Sales",Initial entry,2022-10-07,,2023-10-21,"Pinner, Middlesex"
127857476,2,"Reginald Road, Northwood",1000000,3,Detached,https://www.rightmove.co.uk/properties/127857476#/?channel=RES_BUY,"Robsons, Northwood - Sales",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
127908152,1,"Lymescote Gardens, Sutton, SM1",575000,3,Terraced,https://www.rightmove.co.uk/properties/127908152#/?channel=RES_BUY,"Homecare Estates, Wallington",Initial entry,2022-10-10,,2023-10-21,"Sutton, Surrey"
127908152,2,"Lymescote Gardens, Sutton, SM1",550000,3,Terraced,https://www.rightmove.co.uk/properties/127908152#/?channel=RES_BUY,"Homecare Estates, Wallington",Reduced,2023-01-20,,2023-10-21,"Sutton, Surrey"
127908152,3,"Lymescote Gardens, Sutton, SM1",550000,3,Terraced,https://www.rightmove.co.uk/properties/127908152#/?channel=RES_BUY,"Homecare Estates, Wallington",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
127955381,1,"Eastbury Road, Northwood, Middlesex, HA6",1450000,4,Detached,https://www.rightmove.co.uk/properties/127955381#/?channel=RES_BUY,"Savills, Northwood",Initial entry,2022-10-12,,2023-10-21,"Pinner, Middlesex"
127955381,2,"Eastbury Road, Northwood, Middlesex, HA6",1350000,4,Detached,https://www.rightmove.co.uk/properties/127955381#/?channel=RES_BUY,"Savills, Northwood",Reduced,2022-10-17,,2023-10-21,"Pinner, Middlesex"
128038241,1,"Ickenham Road, Ruislip",1000000,4,Detached,https://www.rightmove.co.uk/properties/128038241#/?channel=RES_BUY,"Coopers, Ruislip",Initial entry,2022-10-14,,2023-10-21,"Pinner, Middlesex"
128038241,2,"Ickenham Road, Ruislip",1000000,4,Detached,https://www.rightmove.co.uk/properties/128038241#/?channel=RES_BUY,"Coopers, Ruislip",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
128051414,1,"High Street,  Ewell Village, KT17",1000000,5,Link Detached House,https://www.rightmove.co.uk/properties/128051414#/?channel=RES_BUY,"Greenfield & Company, Ewell",Initial entry,2022-10-14,,2023-10-21,"Sutton, Surrey"
128051414,2,"High Street,  Ewell Village, KT17",900000,5,Link Detached House,https://www.rightmove.co.uk/properties/128051414#/?channel=RES_BUY,"Greenfield & Company, Ewell",Reduced,2022-11-28,,2023-10-21,"Sutton, Surrey"
128051414,3,"High Street,  Ewell Village, KT17",900000,5,Link Detached House,https://www.rightmove.co.uk/properties/128051414#/?channel=RES_BUY,"Greenfield & Company, Ewell",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
128065592,1,"Stoughton Avenue, Sutton, SM3",650000,4,Terraced,https://www.rightmove.co.uk/properties/128065592#/?channel=RES_BUY,"Purplebricks, covering Sutton",Initial entry,2022-10-14,,2023-10-21,"Sutton, Surrey"
128065592,2,"Stoughton Avenue, Sutton, SM3",600000,4,Terraced,https://www.rightmove.co.uk/properties/128065592#/?channel=RES_BUY,"Purplebricks, covering Sutton",Reduced,2022-11-16,,2023-10-21,"Sutton, Surrey"
128065592,3,"Stoughton Avenue, Sutton, SM3",575000,4,Terraced,https://www.rightmove.co.uk/properties/128065592#/?channel=RES_BUY,"Purplebricks, covering Sutton",Reduced,2023-05-30,,2023-10-21,"Sutton, Surrey"
128065592,4,"Stoughton Avenue, Sutton, SM3",575000,4,Terraced,https://www.rightmove.co.uk/properties/128065592#/?channel=RES_BUY,"Purplebricks, covering Sutton",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
128113472,1,"Ruskin Drive, Worcester Park, Surrey, KT4",725000,3,Semi-Detached,https://www.rightmove.co.uk/properties/128113472#/?channel=RES_BUY,"Connor Prince, Worcester Park",Initial entry,2022-10-18,,2023-10-21,"Sutton, Surrey"
128113472,2,"Ruskin Drive, Worcester Park, Surrey, KT4",690000,3,Semi-Detached,https://www.rightmove.co.uk/properties/128113472#/?channel=RES_BUY,"Connor Prince, Worcester Park",Reduced,2023-04-18,,2023-10-21,"Sutton, Surrey"
128113472,3,"Ruskin Drive, Worcester Park, Surrey, KT4",690000,3,Semi-Detached,https://www.rightmove.co.uk/properties/128113472#/?channel=RES_BUY,"Connor Prince, Worcester Park",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
128124884,1,"Eastbury Road, Northwood",1350000,4,Detached,https://www.rightmove.co.uk/properties/128124884#/?channel=RES_BUY,"Robsons, Northwood - Sales",Initial entry,2022-10-17,,2023-10-21,"Pinner, Middlesex"
128169377,1,"Hawthorn Drive, Harrow, HA2",800000,4,Semi-Detached,https://www.rightmove.co.uk/properties/128169377#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Initial entry,2022-10-18,,2023-10-21,"Pinner, Middlesex"
128169377,2,"Hawthorn Drive, Harrow, HA2",780000,4,Semi-Detached,https://www.rightmove.co.uk/properties/128169377#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Reduced,2023-01-31,,2023-10-21,"Pinner, Middlesex"
128169377,3,"Hawthorn Drive, Harrow, HA2",750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/128169377#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Reduced,2023-03-15,,2023-10-21,"Pinner, Middlesex"
128169377,4,"Hawthorn Drive, Harrow, HA2",750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/128169377#/?channel=RES_BUY,"Rawlinson Gold, Pinner",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
128188523,1,"Warnham Court Road, Carshalton, SM5",785000,3,Semi-Detached,https://www.rightmove.co.uk/properties/128188523#/?channel=RES_BUY,"Goodfellows, Carshalton Beeches",Initial entry,2022-10-19,,2023-10-21,"Sutton, Surrey"
128188523,2,"Warnham Court Road, Carshalton, SM5",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/128188523#/?channel=RES_BUY,"Goodfellows, Carshalton Beeches",Reduced,2022-11-02,,2023-10-21,"Sutton, Surrey"
128188523,3,"Warnham Court Road, Carshalton, SM5",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/128188523#/?channel=RES_BUY,"Goodfellows, Carshalton Beeches",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
128196317,1,"Elm Avenue, Ruislip",850000,4,Semi-Detached,https://www.rightmove.co.uk/properties/128196317#/?channel=RES_BUY,"Andrew Pearce, Pinner",Initial entry,2023-10-16,,2023-10-21,"Pinner, Middlesex"
128246669,1,"Newton Road, Harrow, HA3",585000,3,End of Terrace,https://www.rightmove.co.uk/properties/128246669#/?channel=RES_BUY,"Purplebricks, covering Harrow",Initial entry,2022-10-20,,2023-10-21,"Pinner, Middlesex"
128246669,2,"Newton Road, Harrow, HA3",575000,3,End of Terrace,https://www.rightmove.co.uk/properties/128246669#/?channel=RES_BUY,"Purplebricks, covering Harrow",Reduced,2022-10-28,,2023-10-21,"Pinner, Middlesex"
128246669,3,"Newton Road, Harrow, HA3",565000,3,End of Terrace,https://www.rightmove.co.uk/properties/128246669#/?channel=RES_BUY,"Purplebricks, covering Harrow",Reduced,2022-11-03,,2023-10-21,"Pinner, Middlesex"
128349062,1,"Walsingham Gardens, Stoneleigh",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/128349062#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",Initial entry,2022-10-24,,2023-10-21,"Sutton, Surrey"
128349062,2,"Walsingham Gardens, Stoneleigh",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/128349062#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
128404637,1,"Alexandra Avenue, Sutton",700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/128404637#/?channel=RES_BUY,"Barnard Marcus, Sutton",Initial entry,2022-10-25,,2023-10-21,"Sutton, Surrey"
128404637,2,"Alexandra Avenue, Sutton",680000,3,Semi-Detached,https://www.rightmove.co.uk/properties/128404637#/?channel=RES_BUY,"Barnard Marcus, Sutton",Reduced,2023-02-08,,2023-10-21,"Sutton, Surrey"
128404637,3,"Alexandra Avenue, Sutton",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/128404637#/?channel=RES_BUY,"Barnard Marcus, Sutton",Reduced,2023-02-20,,2023-10-21,"Sutton, Surrey"
